STATUS,RESEARCHER,BLD_TYPE,STREET_1,STREET_2,CITY,STATE,ZIP,LAT,LON,FLOOD_ZONE,BFE_FT,STAIRS,ROOF_PIX_L,ROOF_PIX_R,FFE_PIX_B,FFE_PIX_T,ROOF_INCH,GARAGE,LE,FIPS,BLD_ID,ELEV_GUESS,FLOOD_CLAIM,CONF,GSV_YR,GMAP_YR,GE_YR,EC_LEV1,EC_LEV2,EC_DATUM,EC_DATE,EC1_NAVD88,EC2_NAVD88,Ground_El,LAT,LON,Stairs_El,Pix_El,Combo_El,GRD_STA,GRD_PIX,GRD_COMBO,FFE_STA,FFE_PIX,FFE_COMBO,FFE_USE,GND_TRUTH,Andrew_92,Andrew_IN,100_YR,100_IN,BFE_DIF,NOTES,NOTES2
COMPLETED,kara0494@gmail.com,Dwelling,20033,SW 103rd Ave,Cutler Bay,FL,33189,25.580227,-80.359048,AH,8,0.5,-999,-999,-999,-999,-999,Y,Y,,,0.3,,4,2016,2019,2017,,,,,,,3.75,25.580227,-80.359048,0.3125,#DIV/0!,#DIV/0!,4.0625,#DIV/0!,#DIV/0!,4.3725,#DIV/0!,#DIV/0!,4.3725,,10.25,5.8775,13.88,9.5075,,,
COMPLETED,kara0494@gmail.com,Dwelling,20043,SW 103rd Ave,Cutler Bay,FL,33189,25.580024,-80.35906,AH,8,1,-999,-999,-999,-999,-999,N,Y,,,0.7,,5,2016,2019,2017,,,,,,,3.71,25.580024,-80.35906,0.625,#DIV/0!,#DIV/0!,4.335,#DIV/0!,#DIV/0!,4.645,#DIV/0!,#DIV/0!,4.645,,10.25,5.605,13.88,9.235,,,
COMPLETED,kara0494@gmail.com,Dwelling,20053,SW 103rd Ave,Cutler Bay,FL,33189,25.579816,-80.358995,AH,8,2,-999,-999,-999,-999,-999,Y,Y,,,0.5,,4,2016,2019,2017,,,,,,,3.74,25.579816,-80.358995,1.25,#DIV/0!,#DIV/0!,4.99,#DIV/0!,#DIV/0!,5.3,#DIV/0!,#DIV/0!,5.3,,10.25,4.95,13.88,8.58,,,
COMPLETED,kara0494@gmail.com,Dwelling,20103,SW 103rd Ave,Cutler Bay,FL,33189,25.579612,-80.358972,AH,8,1.5,-999,-999,-999,-999,-999,N,Y,,,0.5,,4,2016,2019,2017,,,,,,,3.74,25.579612,-80.358972,0.9375,#DIV/0!,#DIV/0!,4.6775,#DIV/0!,#DIV/0!,4.9875,#DIV/0!,#DIV/0!,4.9875,,10.25,5.2625,13.88,8.8925,,,
COMPLETED,kara0494@gmail.com,Dwelling,20111,SW 103rd Ave,Cutler Bay,FL,33189,25.579386,-80.359082,AH,8,0.5,-999,-999,-999,-999,-999,Y,Y,,,0.5,,3,2016,2019,2017,,,,,,,3.72,25.579386,-80.359082,0.3125,#DIV/0!,#DIV/0!,4.0325,#DIV/0!,#DIV/0!,4.3425,#DIV/0!,#DIV/0!,4.3425,,10.25,5.9075,13.88,9.5375,,,
COMPLETED,kara0494@gmail.com,Dwelling,20112,SW 103rd Ave,Cutler Bay,FL,33189,25.57923,-80.359575,AH,8,1.5,-999,-999,-999,-999,-999,N,Y,,,0.7,,5,2016,2019,2017,,,,,,,4.06,25.57923,-80.359575,0.9375,#DIV/0!,#DIV/0!,4.9975,#DIV/0!,#DIV/0!,5.3075,#DIV/0!,#DIV/0!,5.3075,,10.25,4.9425,13.88,8.5725,,,
COMPLETED,kara0494@gmail.com,Dwelling,20122,SW 103rd Ave,Cutler Bay,FL,33189,25.579069,-80.359749,AH,8,0.5,-999,-999,-999,-999,-999,N,Y,,,0.5,,4,2016,2019,2017,,,,,,,4.03,25.579069,-80.359749,0.3125,#DIV/0!,#DIV/0!,4.3425,#DIV/0!,#DIV/0!,4.6525,#DIV/0!,#DIV/0!,4.6525,,10.25,5.5975,13.88,9.2275,,,
COMPLETED,kara0494@gmail.com,Dwelling,20123,SW 103rd Ave,Cutler Bay,FL,33189,25.579179,-80.359179,AH,8,1,-999,-999,-999,-999,-999,Y,Y,,,0.7,,4,2016,2019,2017,,,,,,,3.72,25.579179,-80.359179,0.625,#DIV/0!,#DIV/0!,4.345,#DIV/0!,#DIV/0!,4.655,#DIV/0!,#DIV/0!,4.655,,10.25,5.595,13.88,9.225,,,
COMPLETED,kara0494@gmail.com,Dwelling,20132,SW 103rd Ave,Cutler Bay,FL,33189,25.578947,-80.359937,AH,8,2,-999,-999,-999,-999,-999,N,Y,,,0.5,,4,2016,2019,2017,,,,,,,4.06,25.578947,-80.359937,1.25,#DIV/0!,#DIV/0!,5.31,#DIV/0!,#DIV/0!,5.62,#DIV/0!,#DIV/0!,5.62,,10.25,4.63,13.88,8.26,,,
COMPLETED,kara0494@gmail.com,Dwelling,20133,SW 103rd Ave,Cutler Bay,FL,33189,25.578979,-80.35932,AH,8,1.5,-999,-999,-999,-999,-999,N,Y,,,1,,5,2016,2019,2017,,,,,,,3.74,25.578979,-80.35932,0.9375,#DIV/0!,#DIV/0!,4.6775,#DIV/0!,#DIV/0!,4.9875,#DIV/0!,#DIV/0!,4.9875,,10.25,5.2625,13.88,8.8925,,,
COMPLETED,kara0494@gmail.com,Dwelling,20143,SW 103rd Ave,Cutler Bay,FL,33189,25.578832,-80.359469,AH,8,1.5,-999,-999,-999,-999,-999,N,Y,,,0.5,,4,2016,2019,2017,,,,,,,3.71,25.578832,-80.359469,0.9375,#DIV/0!,#DIV/0!,4.6475,#DIV/0!,#DIV/0!,4.9575,#DIV/0!,#DIV/0!,4.9575,,10.25,5.2925,13.88,8.9225,,,
COMPLETED,kara0494@gmail.com,Dwelling,20153,SW 103rd Ave,Cutler Bay,FL,33189,25.578674,-80.359692,AH,8,1.5,-999,-999,-999,-999,-999,Y,Y,,,0.5,,5,2016,2019,2017,,,,,,,3.73,25.578674,-80.359692,0.9375,#DIV/0!,#DIV/0!,4.6675,#DIV/0!,#DIV/0!,4.9775,#DIV/0!,#DIV/0!,4.9775,,10.25,5.2725,13.88,8.9025,,,
COMPLETED,kara0494@gmail.com,Dwelling,20203,SW 103rd Ave,Cutler Bay,FL,33189,25.578526,-80.359879,AH,8,1.5,-999,-999,-999,-999,-999,Y,Y,,,0.3,,4,2016,2019,2017,,,,,,,3.71,25.578526,-80.359879,0.9375,#DIV/0!,#DIV/0!,4.6475,#DIV/0!,#DIV/0!,4.9575,#DIV/0!,#DIV/0!,4.9575,,10.25,5.2925,13.88,8.9225,,,
COMPLETED,kara0494@gmail.com,Dwelling,20204,SW 103rd Ave,Cutler Bay,FL,33189,25.5788,-80.360143,AH ,8,2,-999,-999,-999,-999,-999,N,Y,,,0.5,,5,2015,2019,2017,,,,,,,4.03,25.5788,-80.360143,1.25,#DIV/0!,#DIV/0!,5.28,#DIV/0!,#DIV/0!,5.59,#DIV/0!,#DIV/0!,5.59,,10.25,4.66,13.88,8.29,,,
COMPLETED,kara0494@gmail.com,Dwelling,20210,SW 103rd Ave,Cutler Bay,FL,33189,25.578629,-80.360358,AH,8,2,-999,-999,-999,-999,-999,Y,Y,,,1.5,,5,2016,2019,2017,,,,,,,4,25.578629,-80.360358,1.25,#DIV/0!,#DIV/0!,5.25,#DIV/0!,#DIV/0!,5.56,#DIV/0!,#DIV/0!,5.56,,10.25,4.69,13.88,8.32,,,
COMPLETED,kara0494@gmail.com,Dwelling,20211,SW 103rd Ave,Cutler Bay,FL,33189,25.578371,-80.360111,AH,8,0.5,-999,-999,-999,-999,-999,Y,Y,,,0.5,,3,2016,2019,2017,,,,,,,3.84,25.578371,-80.360111,0.3125,#DIV/0!,#DIV/0!,4.1525,#DIV/0!,#DIV/0!,4.4625,#DIV/0!,#DIV/0!,4.4625,,10.25,5.7875,13.88,9.4175,,,
COMPLETED,kara0494@gmail.com,Dwelling,20223,SW 103rd Ave,Cutler Bay,FL,33189,25.578193,-80.360288,AH,8,2,-999,-999,-999,-999,-999,N,Y,,,0.5,,4,2016,2019,2017,,,,,,,3.92,25.578193,-80.360288,1.25,#DIV/0!,#DIV/0!,5.17,#DIV/0!,#DIV/0!,5.48,#DIV/0!,#DIV/0!,5.48,,10.25,4.77,13.88,8.4,,,
COMPLETED,kara0494@gmail.com,Dwelling,20230,SW 103rd Ave,Cutler Bay,FL,33189,25.57829,-80.360674,AH,8,2,-999,-999,-999,-999,-999,N,Y,,,0.5,,5,2016,2019,2017,,,,,,,4.42,25.57829,-80.360674,1.25,#DIV/0!,#DIV/0!,5.67,#DIV/0!,#DIV/0!,5.98,#DIV/0!,#DIV/0!,5.98,,10.25,4.27,13.88,7.9,,,
COMPLETED,kara0494@gmail.com,Dwelling,20231,SW 103rd Ave,Cutler Bay,FL,33189,25.577962,-80.360389,AH,8,0.5,-999,-999,-999,-999,-999,Y,Y,,,0.3,,5,2016,2019,2017,,,,,,,3.96,25.577962,-80.360389,0.3125,#DIV/0!,#DIV/0!,4.2725,#DIV/0!,#DIV/0!,4.5825,#DIV/0!,#DIV/0!,4.5825,,10.25,5.6675,13.88,9.2975,,,
COMPLETED,kara0494@gmail.com,Dwelling,20240,SW 103rd Ave,Cutler Bay,FL,33189,25.578069,-80.360786,AH,8,0.5,-999,-999,-999,-999,-999,N,Y,,,0.5,,5,2016,2019,2017,,,,,,,4.4,25.578069,-80.360786,0.3125,#DIV/0!,#DIV/0!,4.7125,#DIV/0!,#DIV/0!,5.0225,#DIV/0!,#DIV/0!,5.0225,,10.25,5.2275,13.88,8.8575,,,
COMPLETED,kara0494@gmail.com,Dwelling,20241,SW 103rd Ave,Cutler Bay,FL,33189,25.577793,-80.360528,AH,8,2,-999,-999,-999,-999,-999,Y,Y,,,1,,4,2016,2019,2017,,,,,,,4.07,25.577793,-80.360528,1.25,#DIV/0!,#DIV/0!,5.32,#DIV/0!,#DIV/0!,5.63,#DIV/0!,#DIV/0!,5.63,,10.25,4.62,13.88,8.25,,,
COMPLETED,kara0494@gmail.com,Dwelling,20251,SW 103rd Ave,Cutler Bay,FL,33189,25.577572,-80.360628,AH,8,2,-999,-999,-999,-999,-999,Y,Y,,,0.5,,5,2016,2019,2017,,,,,,,4.04,25.577572,-80.360628,1.25,#DIV/0!,#DIV/0!,5.29,#DIV/0!,#DIV/0!,5.6,#DIV/0!,#DIV/0!,5.6,,10.25,4.65,13.88,8.28,,,
COMPLETED,kara0494@gmail.com,Dwelling,20300,SW 103rd Ave,Cutler Bay,FL,33189,25.577922,-80.360892,AH,8,0.5,-999,-999,-999,-999,-999,N,Y,,,0.5,,5,2016,2019,2017,,,,,,,4.46,25.577922,-80.360892,0.3125,#DIV/0!,#DIV/0!,4.7725,#DIV/0!,#DIV/0!,5.0825,#DIV/0!,#DIV/0!,5.0825,,10.25,5.1675,13.88,8.7975,,,
COMPLETED,kara0494@gmail.com,Dwelling,20301,SW 103rd Ave,Cutler Bay,FL,33189,25.577347,-80.360635,AH,8,1.5,-999,-999,-999,-999,-999,Y,Y,,,0.5,,5,2016,2019,2017,,,,,,,4.06,25.577347,-80.360635,0.9375,#DIV/0!,#DIV/0!,4.9975,#DIV/0!,#DIV/0!,5.3075,#DIV/0!,#DIV/0!,5.3075,,10.25,4.9425,13.88,8.5725,,,
COMPLETED,kara0494@gmail.com,Dwelling,20310,SW 103rd Ave,Cutler Bay,FL,33189,25.577707,-80.360963,AH ,8,1.5,-999,-999,-999,-999,-999,N,Y,,,0.7,,5,2015,2019,2017,,,,,,,4.7,25.577707,-80.360963,0.9375,#DIV/0!,#DIV/0!,5.6375,#DIV/0!,#DIV/0!,5.9475,#DIV/0!,#DIV/0!,5.9475,,10.25,4.3025,13.88,7.9325,,,
COMPLETED,kara0494@gmail.com,Dwelling,20311,SW 103rd Ave,Cutler Bay,FL,33189,25.577133,-80.360725,AH ,8,1.5,-999,-999,-999,-999,-999,Y,Y,,,1,,4,2015,2019,2017,,,,,,,4.04,25.577133,-80.360725,0.9375,#DIV/0!,#DIV/0!,4.9775,#DIV/0!,#DIV/0!,5.2875,#DIV/0!,#DIV/0!,5.2875,,10.25,4.9625,13.88,8.5925,,,
COMPLETED,kara0494@gmail.com,Dwelling,20320,SW 103rd Ave,Cutler Bay,FL,33189,25.577452,-80.361046,AH ,8,1.5,-999,-999,-999,-999,-999,Y,Y,,,0.7,,4,2015,2019,2017,,,,,,,4.67,25.577452,-80.361046,0.9375,#DIV/0!,#DIV/0!,5.6075,#DIV/0!,#DIV/0!,5.9175,#DIV/0!,#DIV/0!,5.9175,,10.25,4.3325,13.88,7.9625,,,
COMPLETED,kara0494@gmail.com,Dwelling,20330,SW 103rd Ave,Cutler Bay,FL,33189,25.577273,-80.361071,AH ,8,2,-999,-999,-999,-999,-999,Y,Y,,,0.5,,4,2015,2019,2017,,,,,,,4.74,25.577273,-80.361071,1.25,#DIV/0!,#DIV/0!,5.99,#DIV/0!,#DIV/0!,6.3,#DIV/0!,#DIV/0!,6.3,,10.25,3.95,13.88,7.58,,,
COMPLETED,kara0494@gmail.com,Dwelling,20400,SW 103rd Ave,Cutler Bay,FL,33189,25.577046,-80.361106,AH ,8,1.5,-999,-999,-999,-999,-999,Y,Y,,,0.5,,4,2015,2019,2017,,,,,,,4.7,25.577046,-80.361106,0.9375,#DIV/0!,#DIV/0!,5.6375,#DIV/0!,#DIV/0!,5.9475,#DIV/0!,#DIV/0!,5.9475,,10.25,4.3025,13.88,7.9325,,,
COMPLETED,kara0494@gmail.com,Dwelling,20401,SW 103rd Ave,Cutler Bay,FL,33189,25.576894,-80.36071,AH ,8,0.5,-999,-999,-999,-999,-999,Y,Y,,,0.5,,5,2015,2019,2017,,,,,,,4.06,25.576894,-80.36071,0.3125,#DIV/0!,#DIV/0!,4.3725,#DIV/0!,#DIV/0!,4.6825,#DIV/0!,#DIV/0!,4.6825,,10.25,5.5675,13.88,9.1975,,,
COMPLETED,kara0494@gmail.com,Dwelling,20410,SW 103rd Ave,Cutler Bay,FL,33189,25.576827,-80.361094,AH ,8,1.5,-999,-999,-999,-999,-999,Y,Y,,,0.7,,5,2015,2019,2017,,,,,,,4.38,25.576827,-80.361094,0.9375,#DIV/0!,#DIV/0!,5.3175,#DIV/0!,#DIV/0!,5.6275,#DIV/0!,#DIV/0!,5.6275,,10.25,4.6225,13.88,8.2525,,,
COMPLETED,kara0494@gmail.com,Dwelling,20411,SW 103rd Ave,Cutler Bay,FL,33189,25.576697,-80.360713,AH ,8,1,-999,-999,-999,-999,-999,N,Y,,,1,,5,2015,2019,2017,,,,,,,4.04,25.576697,-80.360713,0.625,#DIV/0!,#DIV/0!,4.665,#DIV/0!,#DIV/0!,4.975,#DIV/0!,#DIV/0!,4.975,,10.25,5.275,13.88,8.905,,,
COMPLETED,kara0494@gmail.com,Dwelling,20503,SW 103rd Ave,Cutler Bay,FL,33189,25.576054,-80.360659,AE,8,1.5,-999,-999,-999,-999,-999,Y,Y,,,1,,3,2011,2019,2017,,,,,,,3.37,25.576054,-80.360659,0.9375,#DIV/0!,#DIV/0!,4.3075,#DIV/0!,#DIV/0!,4.6175,#DIV/0!,#DIV/0!,4.6175,,10.25,5.6325,13.88,9.2625,,,
COMPLETED,kara0494@gmail.com,Dwelling,20523,SW 103rd Ave,Cutler Bay,FL,33189,25.57592,-80.360617,AE,8,2,-999,-999,-999,-999,-999,Y,Y,,,0.7,,4,2011,2019,2017,,,,,,,3.73,25.57592,-80.360617,1.25,#DIV/0!,#DIV/0!,4.98,#DIV/0!,#DIV/0!,5.29,#DIV/0!,#DIV/0!,5.29,,10.25,4.96,13.88,8.59,,,
COMPLETED,kara0494@gmail.com,Dwelling,20543,SW 103rd Ave,Cutler Bay,FL,33189,25.575821,-80.360595,AE,8,2,-999,-999,-999,-999,-999,N,Y,,,1,,4,2011,2019,2017,,,,,,,3.73,25.575821,-80.360595,1.25,#DIV/0!,#DIV/0!,4.98,#DIV/0!,#DIV/0!,5.29,#DIV/0!,#DIV/0!,5.29,,10.25,4.96,13.88,8.59,,,
COMPLETED,kara0494@gmail.com,Dwelling,20560,SW 103rd Ave,Cutler Bay,FL,33189,25.574974,-80.361549,AE,8,1.5,-999,-999,-999,-999,-999,Y,Y,,,1,,5,2011,2019,2017,,,,,,,3.46,25.574974,-80.361549,0.9375,#DIV/0!,#DIV/0!,4.3975,#DIV/0!,#DIV/0!,4.7075,#DIV/0!,#DIV/0!,4.7075,,10.25,5.5425,13.88,9.1725,,,
COMPLETED,kara0494@gmail.com,Dwelling,20571,SW 103rd Ave,Cutler Bay,FL,33189,25.57567,-80.360619,AE,8,1.5,-999,-999,-999,-999,-999,Y,Y,,,1,,5,2011,2019,2017,,,,,,,3.73,25.57567,-80.360619,0.9375,#DIV/0!,#DIV/0!,4.6675,#DIV/0!,#DIV/0!,4.9775,#DIV/0!,#DIV/0!,4.9775,,10.25,5.2725,13.88,8.9025,,,
COMPLETED,kara0494@gmail.com,Dwelling,20602,SW 103rd Ave,Cutler Bay,FL,33189,25.575596,-80.360888,AE,8,0.5,-999,-999,-999,-999,-999,Y,Y,,,0.5,,4,2011,2019,2017,,,,,,,3.7,25.575596,-80.360888,0.3125,#DIV/0!,#DIV/0!,4.0125,#DIV/0!,#DIV/0!,4.3225,#DIV/0!,#DIV/0!,4.3225,,10.25,5.9275,13.88,9.5575,,,
COMPLETED,kara0494@gmail.com,Dwelling,20612,SW 103rd Ave,Cutler Bay,FL,33189,25.57546,-80.360906,AE,8,2,-999,-999,-999,-999,-999,Y,Y,,,0.5,,4,2011,2019,2017,,,,,,,3.74,25.57546,-80.360906,1.25,#DIV/0!,#DIV/0!,4.99,#DIV/0!,#DIV/0!,5.3,#DIV/0!,#DIV/0!,5.3,,10.25,4.95,13.88,8.58,,,
COMPLETED,kara0494@gmail.com,Dwelling,20613,SW 103rd Ave,Cutler Bay,FL,33189,25.575285,-80.360639,AE,8,2,-999,-999,-999,-999,-999,N,Y,,,0.5,,4,2011,2019,2017,,,,,,,3.47,25.575285,-80.360639,1.25,#DIV/0!,#DIV/0!,4.72,#DIV/0!,#DIV/0!,5.03,#DIV/0!,#DIV/0!,5.03,,10.25,5.22,13.88,8.85,,,
COMPLETED,kara0494@gmail.com,Dwelling,20622,SW 103rd Ave,Cutler Bay,FL,33189,25.57532,-80.360947,AE,8,2,-999,-999,-999,-999,-999,Y,Y,,,0.7,,4,2011,2019,2017,,,,,,,3.75,25.57532,-80.360947,1.25,#DIV/0!,#DIV/0!,5,#DIV/0!,#DIV/0!,5.31,#DIV/0!,#DIV/0!,5.31,,10.25,4.94,13.88,8.57,,,
COMPLETED,kara0494@gmail.com,Dwelling,20623,SW 103rd Ave,Cutler Bay,FL,33189,25.575162,-80.360661,AE,8,1.5,-999,-999,-999,-999,-999,Y,Y,,,0.7,,5,2011,2019,2017,,,,,,,3.5,25.575162,-80.360661,0.9375,#DIV/0!,#DIV/0!,4.4375,#DIV/0!,#DIV/0!,4.7475,#DIV/0!,#DIV/0!,4.7475,,10.25,5.5025,13.88,9.1325,,,
COMPLETED,kara0494@gmail.com,Dwelling,20632,SW 103rd Ave,Cutler Bay,FL,33189,25.575186,-80.360992,AE,8,1.5,-999,-999,-999,-999,-999,Y,Y,,,0.7,,5,2011,2019,2017,,,,,,,3.86,25.575186,-80.360992,0.9375,#DIV/0!,#DIV/0!,4.7975,#DIV/0!,#DIV/0!,5.1075,#DIV/0!,#DIV/0!,5.1075,,10.25,5.1425,13.88,8.7725,,,
COMPLETED,kara0494@gmail.com,Dwelling,20633,SW 103rd Ave,Cutler Bay,FL,33189,25.575013,-80.360722,AE,8,1.5,-999,-999,-999,-999,-999,Y,Y,,,1,,5,2011,2019,2017,,,,,,,3.77,25.575013,-80.360722,0.9375,#DIV/0!,#DIV/0!,4.7075,#DIV/0!,#DIV/0!,5.0175,#DIV/0!,#DIV/0!,5.0175,,10.25,5.2325,13.88,8.8625,,,
COMPLETED,kara0494@gmail.com,Dwelling,20643,SW 103rd Ave,Cutler Bay,FL,33189,25.574897,-80.360776,AE,8,2,-999,-999,-999,-999,-999,N,Y,,,0.7,,5,2011,2019,2017,,,,,,,3.77,25.574897,-80.360776,1.25,#DIV/0!,#DIV/0!,5.02,#DIV/0!,#DIV/0!,5.33,#DIV/0!,#DIV/0!,5.33,,10.25,4.92,13.88,8.55,,,
COMPLETED,kara0494@gmail.com,Dwelling,20653,SW 103rd Ave,Cutler Bay,FL,33189,25.57479,-80.360871,AE,8,1.5,-999,-999,-999,-999,-999,N,Y,,,1,,4,2011,2019,2017,,,,,,,3.89,25.57479,-80.360871,0.9375,#DIV/0!,#DIV/0!,4.8275,#DIV/0!,#DIV/0!,5.1375,#DIV/0!,#DIV/0!,5.1375,,10.25,5.1125,13.88,8.7425,,,
COMPLETED,kara0494@gmail.com,Dwelling,20663,SW 103rd Ave,Cutler Bay,FL,33189,25.574744,-80.360942,AE,8,1.5,-999,-999,-999,-999,-999,Y,Y,,,1,,4,2011,2019,2017,,,,,,,3.86,25.574744,-80.360942,0.9375,#DIV/0!,#DIV/0!,4.7975,#DIV/0!,#DIV/0!,5.1075,#DIV/0!,#DIV/0!,5.1075,,10.25,5.1425,13.88,8.7725,,,
COMPLETED,kara0494@gmail.com,Dwelling,50583,SW 103rd Ave,Cutler Bay,FL,33189,25.575546,-80.360616,AE,8,2,-999,-999,-999,-999,-999,Y,Y,,,1.7,,5,2011,2019,2017,,,,,,,3.66,25.575546,-80.360616,1.25,#DIV/0!,#DIV/0!,4.91,#DIV/0!,#DIV/0!,5.22,#DIV/0!,#DIV/0!,5.22,,10.25,5.03,13.88,8.66,,,
COMPLETED,victoriaford@tamu.edu,Dwelling,20831,SW 103rd Ct,Cutler Bay,FL,33189,25.573681,-80.358349,AE,8,1,-999,-999,-999,-999,-999,N,Y,,,0.8,,5,2011,2019,2017,,,,,,,5.29,25.573681,-80.358349,0.625,#DIV/0!,#DIV/0!,5.915,#DIV/0!,#DIV/0!,6.225,#DIV/0!,#DIV/0!,6.225,,10.25,4.025,13.88,7.655,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,20841,SW 103rd Ct,Cutler Bay,FL,33189,25.573563,-80.358349,AE,8,1,-999,-999,-999,-999,-999,N,Y,,,0.8,,5,2011,2019,2017,,,,,,,5.38,25.573563,-80.358349,0.625,#DIV/0!,#DIV/0!,6.005,#DIV/0!,#DIV/0!,6.315,#DIV/0!,#DIV/0!,6.315,,10.25,3.935,13.88,7.565,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,20851,SW 103rd Ct,Cutler Bay,FL,33189,25.573458,-80.358339,AE,8,1,-999,-999,-999,-999,-999,N,Y,,,0.8,,5,2011,2019,2017,,,,,,,5.37,25.573458,-80.358339,0.625,#DIV/0!,#DIV/0!,5.995,#DIV/0!,#DIV/0!,6.305,#DIV/0!,#DIV/0!,6.305,,10.25,3.945,13.88,7.575,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,21040,SW 103rd Ct,Cutler Bay,FL,33189,25.571504,-80.358749,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.8,,5,2011,2019,2017,,,,,,,5.19,25.571504,-80.358749,0.625,#DIV/0!,#DIV/0!,5.815,#DIV/0!,#DIV/0!,6.125,#DIV/0!,#DIV/0!,6.125,,10.25,4.125,13.88,7.755,,Can see a step beneath the iron gate in GSV,
COMPLETED,victoriaford@tamu.edu,Dwelling,21041,SW 103rd Ct,Cutler Bay,FL,33189,25.571531,-80.358484,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.8,,5,2011,2019,2017,,,,,,,5.88,25.571531,-80.358484,0.625,#DIV/0!,#DIV/0!,6.505,#DIV/0!,#DIV/0!,6.815,#DIV/0!,#DIV/0!,6.815,,10.25,3.435,13.88,7.065,,Can see a step beneath the iron gate in GSV,
COMPLETED,victoriaford@tamu.edu,Dwelling,21051,SW 103rd Ct,Cutler Bay,FL,33189,25.571395,-80.358484,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.8,,5,2011,2019,2017,,,,,,,5.98,25.571395,-80.358484,0.625,#DIV/0!,#DIV/0!,6.605,#DIV/0!,#DIV/0!,6.915,#DIV/0!,#DIV/0!,6.915,,10.25,3.335,13.88,6.965,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,21060,SW 103rd Ct,Cutler Bay,FL,33189,25.571254,-80.35876,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.6,,5,2011,2019,2017,,,,,,,5.16,25.571254,-80.35876,0.625,#DIV/0!,#DIV/0!,5.785,#DIV/0!,#DIV/0!,6.095,#DIV/0!,#DIV/0!,6.095,,10.25,4.155,13.88,7.785,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,21061,SW 103rd Ct,Cutler Bay,FL,33189,25.571261,-80.358483,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.6,,5,2011,2019,2017,,,,,,,5.86,25.571261,-80.358483,0.625,#DIV/0!,#DIV/0!,6.485,#DIV/0!,#DIV/0!,6.795,#DIV/0!,#DIV/0!,6.795,,10.25,3.455,13.88,7.085,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,21071,SW 103rd Ct,Cutler Bay,FL,33189,25.571165,-80.35848,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.6,,5,2011,2019,2017,,,,,,,6,25.571165,-80.35848,0.625,#DIV/0!,#DIV/0!,6.625,#DIV/0!,#DIV/0!,6.935,#DIV/0!,#DIV/0!,6.935,,10.25,3.315,13.88,6.945,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,21081,SW 103rd Ct,Cutler Bay,FL,33189,25.571016,-80.358517,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.6,,5,2011,2019,2017,,,,,,,5.76,25.571016,-80.358517,0.625,#DIV/0!,#DIV/0!,6.385,#DIV/0!,#DIV/0!,6.695,#DIV/0!,#DIV/0!,6.695,,10.25,3.555,13.88,7.185,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,21101,SW 103rd Ct,Cutler Bay,FL,33189,25.570699,-80.358609,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.6,,5,2011,2019,2017,,,,,,,5.82,25.570699,-80.358609,0.625,#DIV/0!,#DIV/0!,6.445,#DIV/0!,#DIV/0!,6.755,#DIV/0!,#DIV/0!,6.755,,10.25,3.495,13.88,7.125,,Can see step from side street in GSV,
COMPLETED,victoriaford@tamu.edu,Dwelling,21111,SW 103rd Ct,Cutler Bay,FL,33189,25.570586,-80.358624,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.8,,5,2011,2019,2017,,,,,,,5.68,25.570586,-80.358624,0.625,#DIV/0!,#DIV/0!,6.305,#DIV/0!,#DIV/0!,6.615,#DIV/0!,#DIV/0!,6.615,,10.25,3.635,13.88,7.265,,Can see a step beneath the iron gate in GSV,
COMPLETED,kara0494@gmail.com,Dwelling,7820,SW 196th Terrace,Cutler Bay,FL,33189,25.584467,-80.318206,AE,12,3,-999,-999,-999,-999,-999,Y,Y,,,3,,5,2011,2019,2017,,,,,,,3.4,25.584467,-80.318206,1.875,#DIV/0!,#DIV/0!,5.275,#DIV/0!,#DIV/0!,5.585,#DIV/0!,#DIV/0!,5.585,,10.25,4.665,13.88,8.295,,Not all of roofline is in same plane,
